Time,CaSSavg,CaJSRavg,JRyRtot,PRyR_open,PRyR_ready,PNorm_mode,PnotVinact,PLType_open,CaToT2,PIto2_open,CaJSRtot,CaSStot
10.972,0.000201391,0.94101,9.72468e-06,0.000666667,0.537967,0.995833,0.961667,0,10.9504,0.00116667,0.000687381,6.02822
10.973,0.000200436,0.941001,9.60635e-06,0.000666667,0.538267,0.996,0.961667,0,10.9502,0.000833333,0.000686005,6.02819
10.974,0.000197839,0.940998,9.14625e-06,0.000633333,0.538933,0.996,0.961667,0,10.95,0.0015,0.000684242,6.02818
10.975,0.000198336,0.94099,9.13806e-06,0.000633333,0.5394,0.996,0.962,0,10.9499,0.001,0.000686093,6.02816
10.976,0.00019605,0.940988,8.55167e-06,0.0006,0.539833,0.996,0.962167,0,10.9497,0.0005,0.00068273,6.02815
10.977,0.000192356,0.940989,8.52578e-06,0.0006,0.540533,0.996,0.962167,0,10.9495,0.000833333,0.000681015,6.02815
10.978,0.000191752,0.940989,7.99093e-06,0.000566667,0.541133,0.995667,0.962167,0,10.9494,0.002,0.000680822,6.02815
10.979,0.000196141,0.940987,9.39422e-06,0.000666667,0.5417,0.995833,0.962333,0,10.9492,0.001,0.000683902,6.02814
10.98,0.000193353,0.940983,8.27793e-06,0.0006,0.542267,0.996,0.962333,0,10.9491,0.001,0.000683125,6.02812
10.981,0.000199015,0.94098,9.44256e-06,0.0007,0.542733,0.996,0.9625,0,10.9489,0.00116667,0.00068382,6.0281
10.982,0.000191693,0.940981,7.92405e-06,0.0006,0.543367,0.996,0.9625,0,10.9487,0.001,0.000677954,6.0281
10.983,0.000188471,0.940987,7.45783e-06,0.000566667,0.543833,0.996333,0.962667,0,10.9486,0.001,0.000675723,6.02811
10.984,0.000183807,0.940995,6.55755e-06,0.0005,0.544133,0.996167,0.962833,0,10.9484,0.000833333,0.00067335,6.02813
10.985,0.000183274,0.941007,6.53278e-06,0.0005,0.5444,0.996,0.962833,0,10.9483,0.00133333,0.000672225,6.02816
10.986,0.000179107,0.941023,5.85702e-06,0.000433333,0.5451,0.996167,0.963333,0,10.9481,0.000833333,0.00067126,6.02821
10.987,0.000184519,0.941031,6.81627e-06,0.0005,0.545733,0.996,0.963333,0,10.9479,0.00116667,0.000676831,6.02824
10.988,0.000177441,0.941044,5.35592e-06,0.0004,0.546367,0.996167,0.963333,0,10.9478,0.000833333,0.000669299,6.02828
10.989,0.000179485,0.941055,5.92303e-06,0.000433333,0.546933,0.995833,0.963333,0,10.9476,0.00183333,0.00067083,6.02832
10.99,0.000182147,0.941063,6.45809e-06,0.000466667,0.547367,0.995833,0.9635,0,10.9475,0.00133333,0.000671817,6.02835
10.991,0.000181184,0.941071,6.07457e-06,0.000433333,0.548033,0.996167,0.9635,0,10.9473,0.000833333,0.000668895,6.02838
10.992,0.00018793,0.94107,7.65768e-06,0.000533333,0.5486,0.996167,0.9635,0,10.9471,0.00133333,0.000673874,6.02838
10.993,0.000185994,0.941068,7.67413e-06,0.000533333,0.549233,0.9965,0.9635,0,10.947,0.000333333,0.000672344,6.02838
10.994,0.000196774,0.941055,9.21392e-06,0.000633333,0.5497,0.996167,0.963667,0,10.9468,0.0015,0.000680164,6.02835
10.995,0.000193838,0.94104,8.59287e-06,0.0006,0.550033,0.996,0.963667,0,10.9467,0.001,0.000678736,6.0283
10.996,0.000191779,0.941031,8.12423e-06,0.000566667,0.5506,0.995833,0.963667,0,10.9465,0.00166667,0.000676826,6.02828
10.997,0.00019775,0.941018,9.36142e-06,0.000633333,0.551167,0.995833,0.963667,0,10.9464,0.00233333,0.000681817,6.02824
10.998,0.000187641,0.941012,7.25542e-06,0.0005,0.551633,0.995833,0.963667,0,10.9462,0.00183333,0.000678135,6.02822
10.999,0.000186232,0.941013,7.24001e-06,0.0005,0.5522,0.995833,0.963667,0,10.946,0.001,0.000676399,6.02823
11,0.000186016,0.941014,7.22381e-06,0.0005,0.5527,0.996,0.963833,0,10.9459,0.000833333,0.000675941,6.02824
11.001,0.000188666,0.941011,7.77662e-06,0.000533333,0.553333,0.996167,0.963833,0,10.9457,0.0025,0.000679602,6.02823
11.002,0.000194025,0.941002,8.83658e-06,0.0006,0.553567,0.996,0.964,0,10.9456,0.00133333,0.000683387,6.02821
11.003,0.000192776,0.940992,8.76008e-06,0.0006,0.5539,0.995833,0.9645,0,10.9454,0.001,0.000683598,6.02818
11.004,0.000192171,0.940982,8.26364e-06,0.000566667,0.554367,0.995667,0.9645,0,10.9452,0.001,0.000682366,6.02815
11.005,0.000191326,0.940975,8.2346e-06,0.000566667,0.554767,0.995667,0.964833,0,10.9451,0.0015,0.000680703,6.02813
11.006,0.000187325,0.940972,7.27121e-06,0.0005,0.555467,0.995667,0.965,0,10.9449,0.0025,0.000677485,6.02812
11.007,0.000188549,0.94097,7.83208e-06,0.000533333,0.5562,0.9955,0.965,0,10.9448,0.00183333,0.000679292,6.02811
11.008,0.000189097,0.940965,8.37968e-06,0.000566667,0.5567,0.996,0.965,0,10.9446,0.0015,0.00067994,6.0281
11.009,0.000189061,0.940957,7.80089e-06,0.000533333,0.557067,0.995833,0.965333,0,10.9444,0.0015,0.00068038,6.02808
11.01,0.000196458,0.940947,8.99541e-06,0.0006,0.5576,0.996,0.9655,0,10.9443,0.000833333,0.000685693,6.02805
11.011,0.000197026,0.94093,8.99359e-06,0.0006,0.558067,0.995667,0.963167,0.005,10.9445,0.00116667,0.000688783,6.028
11.012,0.000298256,0.940918,8.45829e-06,0.000566667,0.558633,0.994333,0.9575,0.193833,10.946,0.002,0.00106026,6.02797
11.013,0.000817047,0.940907,1.1373e-05,0.000733333,0.558667,0.992333,0.949833,0.2805,10.9499,0.00483333,0.00258141,6.02794
11.014,0.00153113,0.940838,3.04923e-05,0.00186667,0.5579,0.99,0.9445,0.276167,10.9565,0.006,0.00410835,6.02774
11.015,0.00223195,0.940455,9.83926e-05,0.00596667,0.554,0.984167,0.939333,0.277667,10.9648,0.0113333,0.00507721,6.02659
11.016,0.00280702,0.939371,0.000186857,0.0114667,0.547933,0.9775,0.933667,0.259,10.974,0.0185,0.00556199,6.02333
11.017,0.00349552,0.93744,0.000315201,0.0196,0.538867,0.9705,0.927667,0.263667,10.9833,0.02,0.0060302,6.01745
11.018,0.00416442,0.934507,0.000455911,0.0288667,0.5277,0.962667,0.922667,0.251333,10.9922,0.0241667,0.00637739,6.00843
11.019,0.00474623,0.930696,0.000577213,0.0372667,0.5169,0.951,0.9175,0.250333,11.0005,0.0263333,0.00670838,5.99655
11.02,0.00517709,0.926328,0.000666835,0.0438333,0.507267,0.9375,0.912833,0.233667,11.0084,0.027,0.00698824,5.9827
11.021,0.00562992,0.921507,0.00075416,0.0504333,0.497233,0.927333,0.9065,0.237167,11.0161,0.0336667,0.00735454,5.96723
11.022,0.00601756,0.916323,0.000830741,0.0564,0.487367,0.911833,0.903667,0.2375,11.0233,0.0325,0.00765532,5.95042
11.023,0.0063138,0.910884,0.000893556,0.0616,0.478867,0.896,0.8975,0.229667,11.0301,0.0368333,0.00788971,5.93262
11.024,0.00655681,0.905306,0.000941637,0.0658333,0.4696,0.8835,0.892833,0.228667,11.0366,0.0415,0.00810681,5.9142
11.025,0.006853,0.899526,0.00100261,0.0709333,0.460033,0.868833,0.888,0.229,11.0429,0.0376667,0.00838664,5.89498
11.026,0.00724289,0.893406,0.00107484,0.0768,0.449433,0.852667,0.883167,0.2275,11.0489,0.042,0.00871239,5.87454
11.027,0.0073299,0.887199,0.00108819,0.0787333,0.441467,0.837833,0.879,0.218333,11.0547,0.0433333,0.00889119,5.85369
11.028,0.00747564,0.881033,0.00112242,0.0821,0.4324,0.823333,0.874167,0.217,11.0601,0.0456667,0.00902645,5.83288
11.029,0.0075419,0.874864,0.00113254,0.0837333,0.4244,0.8095,0.871,0.215333,11.0654,0.043,0.00917054,5.81198
11.03,0.00757965,0.868767,0.00114512,0.0856,0.4165,0.796167,0.869,0.200667,11.0704,0.0443333,0.00923326,5.79122
11.031,0.00759607,0.862777,0.00114342,0.0865667,0.4102,0.779833,0.865,0.206,11.0753,0.043,0.00931891,5.77073
11.032,0.00749752,0.85698,0.00111748,0.0854,0.4045,0.764333,0.860833,0.201833,11.08,0.0455,0.00935868,5.75085
11.033,0.00737417,0.851437,0.00110146,0.0848333,0.3994,0.751833,0.855,0.188833,11.0846,0.0451667,0.00936762,5.73181
11.034,0.00728606,0.846093,0.00108596,0.0842333,0.3948,0.738833,0.850667,0.1935,11.0891,0.0441667,0.00938728,5.71346
11.035,0.00722075,0.840867,0.0010724,0.0837,0.3894,0.7275,0.846833,0.185833,11.0934,0.0391667,0.00940532,5.69551
11.036,0.00717528,0.835726,0.00106252,0.0833333,0.3846,0.7185,0.842667,0.181667,11.0976,0.0456667,0.00943652,5.67789
11.037,0.00707591,0.83073,0.00104883,0.0826,0.379533,0.7105,0.838167,0.171333,11.1016,0.0446667,0.00938581,5.66078
11.038,0.00704765,0.82579,0.00103754,0.0819667,0.374567,0.698667,0.833667,0.179,11.1056,0.0473333,0.00943738,5.6439
11.039,0.00701241,0.820919,0.0010292,0.0817,0.369867,0.685833,0.830833,0.168833,11.1095,0.0396667,0.00946311,5.62724
11.04,0.00703047,0.816123,0.00103256,0.0822667,0.364433,0.6735,0.826333,0.173,11.1134,0.0421667,0.00951822,5.61085
11.041,0.0070521,0.811319,0.00102998,0.0824,0.359033,0.663667,0.822833,0.174333,11.1173,0.046,0.00961184,5.59436
11.042,0.00700573,0.806596,0.00102185,0.0818333,0.3541,0.652667,0.818833,0.167333,11.121,0.0368333,0.00965246,5.57817
11.043,0.00697998,0.801947,0.00101479,0.0815,0.348767,0.643833,0.817167,0.166833,11.1248,0.0415,0.0096528,5.56223
11.044,0.00692616,0.797345,0.00100322,0.0808667,0.343733,0.6345,0.8135,0.153,11.1284,0.04,0.00962864,5.54645
11.045,0.00687125,0.792834,0.000993013,0.0803667,0.3388,0.6255,0.81,0.150833,11.1318,0.0435,0.00960191,5.53096
11.046,0.00680336,0.788454,0.000976209,0.0793667,0.334867,0.615833,0.808167,0.151,11.1353,0.0401667,0.00960617,5.51587
11.047,0.00674788,0.784202,0.000962097,0.0785,0.330067,0.6085,0.803167,0.144,11.1387,0.0415,0.00958259,5.50118
11.048,0.00669727,0.780001,0.000948211,0.0775333,0.3257,0.598167,0.799167,0.1455,11.1421,0.0426667,0.00958473,5.48666
11.049,0.00670302,0.775903,0.000948945,0.0776,0.320033,0.587833,0.7965,0.145,11.1454,0.039,0.00958349,5.4725
11.05,0.00662946,0.771846,0.000935425,0.0766667,0.315633,0.577667,0.793,0.140667,11.1487,0.0406667,0.00956785,5.45845
11.051,0.00660271,0.767882,0.000920209,0.0759333,0.311267,0.5685,0.79,0.1415,11.1521,0.0398333,0.00957854,5.44465
11.052,0.00646486,0.764099,0.000894519,0.0742333,0.307833,0.560167,0.786667,0.137667,11.1553,0.0353333,0.00951154,5.43142
11.053,0.0063887,0.760451,0.000878934,0.0730667,0.304,0.55,0.783833,0.133,11.1586,0.0386667,0.00950573,5.41862
11.054,0.00628396,0.75692,0.000856931,0.0714667,0.300833,0.540667,0.781167,0.1275,11.1617,0.0361667,0.00946483,5.40623
11.055,0.00626214,0.753489,0.000850076,0.071,0.296367,0.532667,0.78,0.127833,11.1648,0.0355,0.00943501,5.39415
11.056,0.0062133,0.750121,0.000840169,0.0704,0.292233,0.523833,0.776167,0.126,11.1678,0.034,0.00941297,5.38226
11.057,0.00612769,0.746832,0.000818183,0.0687333,0.288833,0.516167,0.772333,0.120333,11.1709,0.035,0.0093863,5.37061
11.058,0.00605261,0.743656,0.000805775,0.0677333,0.2847,0.507333,0.769167,0.1165,11.1738,0.035,0.00934499,5.35937
11.059,0.00601899,0.740574,0.000794757,0.0669667,0.2807,0.499,0.7665,0.1155,11.1767,0.0351667,0.00934802,5.34843
11.06,0.00595789,0.737563,0.000779339,0.0658333,0.277267,0.491667,0.766,0.112333,11.1797,0.0358333,0.00931355,5.3377
11.061,0.00586744,0.734662,0.000763874,0.0647,0.274267,0.482333,0.765,0.109167,11.1825,0.0358333,0.00926969,5.32734
11.062,0.00585283,0.731839,0.000752954,0.0639333,0.270967,0.474,0.763167,0.107833,11.1854,0.0383333,0.00929386,5.31722
11.063,0.0058262,0.729087,0.000741437,0.0631333,0.267267,0.4685,0.761333,0.108167,11.1883,0.0331667,0.00930664,5.30732
11.064,0.00571868,0.726438,0.00072213,0.0616667,0.263967,0.4615,0.761167,0.103333,11.1911,0.037,0.00921508,5.29777
11.065,0.00573479,0.723822,0.00072195,0.0618333,0.260333,0.454667,0.758167,0.1025,11.1939,0.0313333,0.00921403,5.2883
11.066,0.00570011,0.721257,0.000707966,0.0608,0.256333,0.448333,0.7565,0.104,11.1968,0.0333333,0.00922847,5.27896
11.067,0.00560125,0.718816,0.000693488,0.0597333,0.252633,0.441833,0.751833,0.0976667,11.1996,0.035,0.00914129,5.27006
11.068,0.00557687,0.716448,0.000683285,0.0590333,0.249233,0.435667,0.750667,0.097,11.2023,0.0351667,0.00913632,5.2614
11.069,0.00559344,0.714093,0.000680009,0.0588333,0.245567,0.43,0.749333,0.0975,11.2051,0.03,0.0091562,5.25275
11.07,0.00555411,0.711769,0.000676233,0.0586333,0.2422,0.423667,0.745,0.0871667,11.2078,0.0315,0.00914086,5.24419
11.071,0.00552919,0.709496,0.00066506,0.0578667,0.238233,0.418667,0.7425,0.0936667,11.2104,0.03,0.00912772,5.23576
11.072,0.00551024,0.707272,0.000655078,0.0572,0.2349,0.412333,0.7395,0.0926667,11.2131,0.0338333,0.00913221,5.22748
11.073,0.00552513,0.705101,0.000655872,0.0573667,0.2309,0.405667,0.7365,0.0973333,11.2159,0.0331667,0.00917608,5.21938
11.074,0.00551163,0.70295,0.00064877,0.0569,0.2275,0.3975,0.735,0.0908333,11.2187,0.0361667,0.00919267,5.2113
11.075,0.00549393,0.700856,0.000643988,0.0566,0.223933,0.390333,0.733833,0.0875,11.2214,0.0325,0.00918701,5.20341
11.076,0.00544633,0.698793,0.000633744,0.0557667,0.220633,0.384667,0.730333,0.0848333,11.224,0.0323333,0.00915617,5.19563
11.077,0.00534823,0.696836,0.000617387,0.0544667,0.2174,0.3775,0.728833,0.0776667,11.2265,0.0358333,0.00908837,5.18826
11.078,0.0053232,0.694959,0.000606312,0.0536,0.214133,0.372667,0.726,0.0775,11.2291,0.032,0.00909973,5.18118
11.079,0.00539664,0.693045,0.000615323,0.0543667,0.2103,0.367167,0.723167,0.0765,11.2316,0.0343333,0.00917416,5.17393
11.08,0.0054532,0.691096,0.000619739,0.0547333,0.2065,0.360667,0.72,0.0786667,11.2342,0.0285,0.00922955,5.16653
11.081,0.00538857,0.689196,0.000602117,0.0533333,0.202967,0.355,0.717,0.0756667,11.2368,0.0293333,0.0091972,5.1593
11.082,0.00537835,0.687363,0.00060175,0.0534,0.1995,0.35,0.714833,0.0758333,11.2393,0.0323333,0.00919671,5.15231
11.083,0.00540342,0.685535,0.000600627,0.0535,0.1961,0.344167,0.714333,0.075,11.2419,0.0333333,0.00921373,5.14529
11.084,0.00536175,0.68376,0.000587241,0.0525333,0.193433,0.338,0.712333,0.0726667,11.2444,0.0333333,0.00920738,5.13844
11.085,0.00535285,0.682035,0.00058315,0.0524333,0.190267,0.332,0.710667,0.0713333,11.247,0.031,0.00922186,5.13174
11.086,0.00537031,0.680347,0.000582226,0.0524,0.1866,0.325333,0.709167,0.0705,11.2494,0.037,0.00924345,5.12515
11.087,0.00533419,0.678684,0.000570681,0.0515333,0.1839,0.319333,0.707667,0.0705,11.2519,0.0325,0.00923539,5.11865
11.088,0.00531694,0.677102,0.00056436,0.0511333,0.180633,0.314833,0.707833,0.07,11.2544,0.0346667,0.00922981,5.11244
11.089,0.00526569,0.675579,0.00055339,0.0503333,0.177633,0.307333,0.703833,0.062,11.2569,0.0368333,0.00920335,5.10644
11.09,0.00527473,0.674085,0.000551003,0.0501333,0.1744,0.301,0.702833,0.0673333,11.2594,0.0323333,0.00922445,5.10056
11.091,0.00520792,0.672637,0.000538098,0.0491,0.171967,0.297,0.700833,0.0605,11.2617,0.033,0.009193,5.09484
11.092,0.00519032,0.671281,0.000528968,0.0483667,0.168867,0.292333,0.6985,0.0626667,11.2641,0.0301667,0.00919627,5.08948
11.093,0.00520468,0.669943,0.000520244,0.0476667,0.165933,0.286333,0.696333,0.0638333,11.2666,0.0315,0.00923002,5.0842
11.094,0.00515442,0.668646,0.000514966,0.0472667,0.163367,0.2825,0.694833,0.0606667,11.269,0.0346667,0.00919555,5.07906
11.095,0.00517073,0.667364,0.000518337,0.0475667,0.159967,0.2775,0.694333,0.059,11.2713,0.0305,0.0092242,5.07398
11.096,0.00515663,0.666081,0.000512067,0.0470667,0.1568,0.2715,0.693167,0.0538333,11.2736,0.0346667,0.00922365,5.0689
11.097,0.00522947,0.664795,0.000516631,0.0476667,0.153767,0.2695,0.691,0.058,11.2759,0.0313333,0.00929787,5.06377
11.098,0.0051749,0.663549,0.000505544,0.0468,0.1509,0.265,0.691333,0.0535,11.2782,0.034,0.00926002,5.05878
11.099,0.00514814,0.662358,0.0004957,0.0460333,0.148433,0.2625,0.690833,0.0546667,11.2804,0.0355,0.00925387,5.054
11.1,0.00509906,0.661234,0.000483071,0.0450333,0.146333,0.258333,0.691167,0.0513333,11.2827,0.0315,0.00923413,5.04947
11.101,0.0050574,0.660188,0.000476119,0.0446,0.143567,0.252833,0.688333,0.0505,11.2849,0.031,0.00919828,5.04523
11.102,0.00503907,0.659179,0.000468778,0.0439667,0.1405,0.251167,0.6865,0.0498333,11.2871,0.0296667,0.00918903,5.04115
11.103,0.00503837,0.658305,0.00046495,0.0438,0.138,0.2485,0.685833,0.0501667,11.2891,0.03,0.009205,5.0376
11.104,0.00501854,0.657472,0.000460385,0.0435333,0.1357,0.243,0.6835,0.0491667,11.2911,0.0321667,0.00920746,5.03419
11.105,0.00499873,0.656636,0.000456751,0.0434,0.133167,0.239667,0.680833,0.0461667,11.2929,0.0305,0.00918026,5.03076
11.106,0.00497746,0.655834,0.000450955,0.0429667,0.1311,0.236,0.679,0.0426667,11.2948,0.0328333,0.0091552,5.02745
11.107,0.00492145,0.65507,0.0004397,0.0419333,0.128967,0.232667,0.675667,0.044,11.2966,0.0283333,0.00911819,5.02431
11.108,0.00491614,0.654353,0.000434968,0.0415,0.126767,0.230167,0.673167,0.042,11.2984,0.0311667,0.00912992,5.02139
11.109,0.00485134,0.653698,0.000424514,0.0405667,0.125,0.2265,0.671,0.0398333,11.3001,0.0285,0.0090938,5.01873
11.11,0.00481394,0.653057,0.00041195,0.0393333,0.123367,0.225,0.669833,0.0425,11.3018,0.0316667,0.00907963,5.01613
11.111,0.0047519,0.652495,0.000397968,0.0380667,0.121633,0.223333,0.667833,0.0388333,11.3036,0.029,0.00905054,5.01388
11.112,0.00472279,0.651999,0.000390907,0.0373,0.119833,0.221833,0.669167,0.039,11.3053,0.0298333,0.00903424,5.01192
11.113,0.00471288,0.65154,0.000381533,0.0364,0.118233,0.219667,0.6685,0.0431667,11.3072,0.0291667,0.00903766,5.01013
11.114,0.00468968,0.651098,0.000384549,0.0366,0.116333,0.2165,0.667,0.0386667,11.3089,0.0295,0.0090353,5.00842
11.115,0.004665,0.650608,0.000378701,0.0360333,0.1142,0.2135,0.668,0.036,11.3107,0.0285,0.00901869,5.00652
11.116,0.00462623,0.650184,0.000374262,0.0355667,0.1125,0.209,0.6685,0.0345,11.3122,0.0308333,0.00899021,5.00488
11.117,0.00464249,0.64977,0.000372325,0.0354,0.110633,0.206667,0.669833,0.0361667,11.3138,0.0273333,0.00899801,5.0033
11.118,0.00462176,0.649399,0.000360224,0.0343,0.109333,0.207167,0.668333,0.0385,11.3155,0.0235,0.00898516,5.00189
11.119,0.0045709,0.649085,0.000347789,0.0331,0.107867,0.2065,0.667667,0.0371667,11.3173,0.0308333,0.00895039,5.00072
11.12,0.00452185,0.648835,0.000340937,0.0324,0.106233,0.205333,0.665833,0.0355,11.319,0.03,0.00891908,4.99982
11.121,0.00449334,0.648613,0.000335854,0.0319667,0.104267,0.203833,0.664167,0.0365,11.3207,0.0281667,0.00889802,4.99904
11.122,0.004449,0.648447,0.000326677,0.0311,0.102733,0.200667,0.664667,0.037,11.3224,0.0276667,0.00886453,4.99847
11.123,0.0044094,0.648298,0.000319608,0.0304,0.101267,0.198667,0.6655,0.0328333,11.324,0.0285,0.00882878,4.99799
11.124,0.00434642,0.64821,0.000312064,0.0296333,0.100133,0.197667,0.665333,0.0325,11.3256,0.0276667,0.00878436,4.99776
11.125,0.00434534,0.64814,0.000308958,0.0293333,0.0987333,0.196,0.6655,0.031,11.3271,0.026,0.00878151,4.9976
11.126,0.00433023,0.648087,0.000301906,0.0286667,0.0973333,0.194833,0.661667,0.0331667,11.3288,0.0251667,0.00877813,4.99752
11.127,0.00435566,0.648036,0.000302313,0.0286333,0.0957,0.194667,0.661833,0.0343333,11.3303,0.0286667,0.00879284,4.99743
11.128,0.00431548,0.647999,0.000295833,0.0280333,0.0940333,0.191333,0.660167,0.0323333,11.3319,0.0266667,0.00876218,4.99741
11.129,0.00420633,0.648052,0.000281376,0.0267,0.0931,0.189833,0.6595,0.0303333,11.3333,0.0255,0.00864904,4.99776
11.13,0.00416309,0.648145,0.000273313,0.0259333,0.0920333,0.188167,0.659333,0.028,11.3348,0.0268333,0.00859829,4.99828
11.131,0.00412211,0.648279,0.00026881,0.0255,0.0911333,0.188,0.660333,0.0276667,11.3361,0.0265,0.00855533,4.99897
11.132,0.00413519,0.64842,0.000269456,0.0255333,0.0897333,0.188667,0.659167,0.0276667,11.3375,0.0253333,0.00857015,4.99967
11.133,0.00413555,0.648564,0.000269214,0.0254333,0.0882333,0.188,0.659,0.0281667,11.3389,0.0251667,0.00855821,5.00039
11.134,0.0041188,0.648712,0.000263323,0.0249333,0.0874,0.187833,0.6575,0.0288333,11.3403,0.0255,0.00854293,5.00111
11.135,0.00407435,0.648887,0.000256544,0.0242333,0.0865333,0.186667,0.6575,0.0273333,11.3416,0.0248333,0.00850811,5.00194
11.136,0.00405708,0.649116,0.000255785,0.0241667,0.0852667,0.186167,0.655333,0.0265,11.3431,0.0248333,0.0084739,5.00301
11.137,0.00404918,0.649319,0.000253413,0.0239333,0.0841333,0.186167,0.654167,0.0266667,11.3444,0.0256667,0.00847,5.00394
11.138,0.0040067,0.649562,0.000247089,0.0233333,0.0831333,0.187333,0.6535,0.0245,11.3458,0.025,0.00842888,5.00505
11.139,0.00396211,0.649845,0.000241204,0.0227667,0.0821333,0.185333,0.655,0.0241667,11.3471,0.024,0.00838269,5.00632
11.14,0.00389345,0.650162,0.000231415,0.0218,0.0811,0.186,0.655333,0.0235,11.3483,0.0226667,0.00833143,5.00773
11.141,0.00389915,0.650514,0.000227514,0.0213333,0.0800333,0.185667,0.6525,0.0253333,11.3495,0.024,0.00833169,5.0093
11.142,0.00389804,0.650904,0.000225788,0.0211333,0.0791333,0.1865,0.652667,0.0266667,11.3509,0.0218333,0.00832276,5.01104
11.143,0.00391579,0.651269,0.000227822,0.0212667,0.0776667,0.184333,0.652667,0.0263333,11.3525,0.0233333,0.00833766,5.01266
11.144,0.00385928,0.651653,0.000219771,0.0205,0.0766,0.183333,0.652333,0.0238333,11.354,0.0275,0.00828425,5.01436
11.145,0.00387089,0.652002,0.000224593,0.0209667,0.0753,0.1825,0.653,0.0255,11.3552,0.0218333,0.00826678,5.0159
11.146,0.00382435,0.652383,0.000217597,0.0203333,0.0748,0.181167,0.654333,0.024,11.3565,0.0213333,0.00822297,5.01756
11.147,0.00379465,0.652804,0.000211739,0.0198,0.0739,0.180667,0.653333,0.024,11.3577,0.0223333,0.00818335,5.01939
11.148,0.0037498,0.653262,0.000210737,0.0197,0.0729333,0.180833,0.653667,0.0218333,11.359,0.0226667,0.00813326,5.02135
11.149,0.00369932,0.653741,0.000200322,0.0187333,0.0724,0.179167,0.652333,0.0205,11.3601,0.022,0.00808455,5.0234
11.15,0.00365179,0.654248,0.000194026,0.0181333,0.072,0.178833,0.653167,0.0201667,11.3611,0.0226667,0.0080307,5.02556
11.151,0.00365901,0.654808,0.000192306,0.0179333,0.0713667,0.179,0.654167,0.0223333,11.3623,0.0273333,0.00804179,5.02794
11.152,0.00366338,0.655335,0.000191967,0.0178667,0.0707,0.178167,0.652833,0.0231667,11.3636,0.0256667,0.0080317,5.03019
11.153,0.00363434,0.655856,0.000192043,0.0178667,0.0700667,0.178333,0.652333,0.0208333,11.3647,0.0276667,0.00799394,5.03239
11.154,0.0036049,0.656375,0.000187403,0.0174333,0.0693333,0.179833,0.652333,0.0213333,11.3658,0.0283333,0.00796862,5.03458
11.155,0.00360656,0.656918,0.000189419,0.0175667,0.0687,0.178833,0.652333,0.0203333,11.3669,0.0245,0.00795146,5.03687
11.156,0.00359231,0.657487,0.000188791,0.0174667,0.0679667,0.179833,0.652167,0.0205,11.3681,0.0236667,0.00793775,5.03927
11.157,0.00360476,0.65803,0.000185397,0.0171333,0.0673333,0.1795,0.651833,0.0208333,11.3693,0.0215,0.00794767,5.04155
11.158,0.00350135,0.658646,0.000178708,0.0165,0.0669333,0.178833,0.651333,0.0178333,11.3704,0.0198333,0.00784102,5.04413
11.159,0.00352675,0.659226,0.000176515,0.0163,0.0664667,0.179167,0.649833,0.021,11.3714,0.0233333,0.0078546,5.04656
11.16,0.00351996,0.659876,0.000171393,0.0158333,0.0659333,0.1795,0.650667,0.0215,11.3727,0.0226667,0.00784521,5.04927
11.161,0.00344463,0.660503,0.000166162,0.0153,0.0652667,0.179,0.651,0.0183333,11.3737,0.0231667,0.00776175,5.05189
11.162,0.00342022,0.661156,0.000159377,0.0146667,0.0650333,0.1795,0.652833,0.0205,11.3747,0.0258333,0.00771698,5.05461
11.163,0.00341829,0.661875,0.000161612,0.0148333,0.0643667,0.179833,0.654,0.0201667,11.3759,0.0208333,0.00770643,5.05761
11.164,0.00341484,0.662519,0.000161524,0.0148,0.0638,0.179333,0.655,0.019,11.377,0.0226667,0.0076904,5.06029
11.165,0.00347712,0.663174,0.000169816,0.0155333,0.0629,0.179833,0.655667,0.0228333,11.3782,0.0178333,0.0077598,5.063
11.166,0.00348214,0.663774,0.000169371,0.0154667,0.0624333,0.18,0.6565,0.0218333,11.3795,0.0211667,0.00776568,5.06547
11.167,0.00347668,0.664421,0.000169355,0.0154667,0.0617333,0.1795,0.655167,0.0223333,11.3809,0.0228333,0.0077575,5.06813
11.168,0.00342917,0.665076,0.000169242,0.0154333,0.0612,0.178667,0.6555,0.0196667,11.3822,0.0238333,0.00769635,5.07082
11.169,0.00340947,0.665736,0.000166357,0.0151333,0.0607333,0.179,0.654333,0.0198333,11.3834,0.0236667,0.00767188,5.07353
11.17,0.00339714,0.666412,0.000167296,0.0152,0.0601667,0.178833,0.6545,0.019,11.3845,0.019,0.00764965,5.07631
11.171,0.00340799,0.667015,0.000168953,0.0153,0.0598,0.1795,0.6555,0.0211667,11.3856,0.0195,0.00765353,5.07878
11.172,0.00339562,0.667613,0.000171074,0.0154333,0.0593,0.180833,0.657167,0.0185,11.3868,0.0211667,0.00763708,5.08123
11.173,0.00339932,0.668277,0.000173601,0.0155667,0.0587333,0.18,0.656833,0.0193333,11.388,0.0223333,0.00763839,5.08396
11.174,0.00338807,0.668863,0.000172238,0.0154,0.0581,0.180333,0.657,0.018,11.389,0.0253333,0.0076211,5.08637
11.175,0.00333789,0.669487,0.000169481,0.0151333,0.0574333,0.180667,0.656167,0.0153333,11.3899,0.0198333,0.00756448,5.08893
11.176,0.0033232,0.670115,0.00016973,0.0151333,0.0566667,0.181333,0.655667,0.0161667,11.3908,0.0193333,0.00753663,5.09151
