Time,V,mNa,hNa,jNa,Nai,Ki,Cai,CaNSR,xKs,LTRPNCa,HTRPNCa,C0Kv43,C1Kv43,C2Kv43,C3Kv43,OKv43,CI0Kv43,CI1Kv43,CI2Kv43,CI3Kv43,OIKv43,C0Kv14,C1Kv14,C2Kv14,C3Kv14,OKv14,CI0Kv14,CI1Kv14,CI2Kv14,CI3Kv14,OIKv14,CaToT,C1Herg,C2Herg,C3Herg,OHerg,IHerg
11.231,-58.895977,0.09154944,0.01845809,0.0097529922,10.697767,131.80621,0.001519159,0.74244502,0.44149342,0.61948959,0.9981519,0.019784004,0.008042905,0.0016692146,0.00029820034,8.9287642e-06,0.020469832,0.093943664,0.27322607,0.43735488,0.1445176,0.0011245471,0.0033848145,0.0038472321,0.0019870842,0.00043465477,0.00035908029,0.00047860379,0.004542166,0.054970786,0.92874201,11.3753,0.59150717,0.0076621762,0.016656606,0.36434262,0.019831432
11.232,-60.925629,0.068897152,0.024932955,0.012726045,10.69793,131.80605,0.0015064061,0.74326288,0.44020684,0.61775598,0.9981417,0.02365621,0.0081923636,0.0014918729,0.00024752469,6.422633e-06,0.029195642,0.11551033,0.29360634,0.4110284,0.1163802,0.0016124795,0.0040090588,0.0037672472,0.0016161404,0.00030467896,0.0007171983,0.00079267683,0.0062840435,0.064780587,0.91598687,11.373595,0.60490114,0.0070077383,0.01697028,0.35382261,0.017298231
11.233,-63.081029,0.050445785,0.034134629,0.016648205,10.698105,131.80588,0.0014928267,0.74411677,0.43865882,0.61593465,0.99813095,0.0284896,0.0083025783,0.0013107086,0.00019997585,4.4488542e-06,0.04179307,0.14111643,0.3106145,0.37695454,0.090529447,0.0022735671,0.0046116192,0.0035390547,0.0012477922,0.00020397616,0.0014802214,0.0013380075,0.0087833418,0.076780616,0.89961278,11.371788,0.61910001,0.0063740752,0.017298661,0.34229635,0.014930907
11.234,-65.148267,0.037112523,0.045937956,0.021312731,10.698275,131.80572,0.0014802284,0.74492301,0.43698238,0.61420216,0.99812069,0.033968831,0.0083716142,0.0011463453,0.00016025736,3.0709428e-06,0.057849703,0.16762108,0.32105433,0.33956048,0.069579588,0.0030476571,0.0050836174,0.0032119432,0.00093972994,0.00013669899,0.0029215015,0.0021883242,0.011949237,0.089857637,0.88053463,11.370055,0.63271467,0.0058198876,0.017604596,0.33092143,0.012939422
11.235,-67.280849,0.026854932,0.062232384,0.027305738,10.698453,131.80555,0.0014676148,0.74574575,0.4350292,0.61241974,0.99811008,0.040701315,0.008416516,0.00098778541,0.00012498873,2.0495206e-06,0.079334395,0.19600805,0.32457618,0.29748064,0.05168338,0.0039827982,0.0054274733,0.0028053629,0.00067861674,8.9871957e-05,0.0058009756,0.0035682605,0.016154276,0.10490539,0.85645796,11.368254,0.64684185,0.005297128,0.017906291,0.31881995,0.011134786
11.236,-69.43009,0.019268316,0.084309406,0.034929702,10.698636,131.80537,0.0014552355,0.74656847,0.43280152,0.61062058,0.99809932,0.048855642,0.0084447634,0.00084047974,9.5020638e-05,1.3292277e-06,0.106777,0.22424744,0.31972079,0.25316018,0.037172657,0.0050488162,0.0056110535,0.0023690078,0.00047468738,5.90952e-05,0.01134027,0.0057119317,0.021429598,0.12135457,0.82647195,11.366417,0.66123054,0.0048155615,0.018188883,0.30622153,0.0095434917
11.237,-71.542339,0.013838321,0.11342326,0.044550945,10.698822,131.80519,0.0014433735,0.74737561,0.4303189,0.60883755,0.99808858,0.058533497,0.0084650581,0.00070865514,7.0666366e-05,8.4408093e-07,0.13990753,0.24991312,0.30627889,0.20944642,0.02599062,0.0061981935,0.0056375616,0.0019513634,0.00032630235,3.9578076e-05,0.021368656,0.0088424412,0.027568266,0.13811403,0.78982459,11.364572,0.67562222,0.0043817787,0.018436469,0.29338469,0.0081748417
11.238,-73.689693,0.0098371323,0.1533107,0.057522927,10.69902,131.80501,0.0014313745,0.74820592,0.42742842,0.60698421,0.99807734,0.070534052,0.0084875585,0.00058789604,5.0602334e-05,5.1346799e-07,0.18009778,0.27199686,0.28386494,0.16638807,0.017307025,0.0074588214,0.0055319375,0.0015643104,0.00021862967,2.6692504e-05,0.039575742,0.013390675,0.034557397,0.15460025,0.74294653,11.362628,0.69071419,0.0039752771,0.018645687,0.27971218,0.0069526644
11.239,-75.719762,0.0071008716,0.20407431,0.074324535,10.69922,131.80483,0.0014197054,0.74901668,0.42425609,0.60515519,0.99806614,0.084497691,0.0085294901,0.00048675227,3.5565157e-05,3.0850022e-07,0.22377314,0.28734307,0.2551647,0.12829032,0.01119427,0.0087384337,0.0053441611,0.0012482754,0.00014786606,1.8568163e-05,0.068868594,0.019236988,0.041453297,0.1678556,0.6869592,11.360681,0.70570775,0.003619014,0.018782568,0.26595752,0.005933146
11.24,-77.592042,0.0052454396,0.26565689,0.095636032,10.699419,131.80466,0.0014081389,0.74980417,0.42084892,0.60336367,0.99805509,0.10025021,0.0085985339,0.00040510953,2.475826e-05,1.8529637e-07,0.26776115,0.29510689,0.22345765,0.096642883,0.0070679247,0.010017396,0.0051285546,0.0010040859,0.00010232036,1.3273209e-05,0.11150679,0.026072052,0.047459659,0.17578888,0.62277797,11.358755,0.72040532,0.0033103212,0.018830076,0.2523591,0.0050951863
11.241,-79.369044,0.0039249887,0.34139089,0.12346013,10.699628,131.80449,0.0013961364,0.7506149,0.41702133,0.60150512,0.99804356,0.11863507,0.0087095985,0.0003378833,1.6861905e-05,1.0925524e-07,0.31132662,0.29571602,0.1899982,0.070338707,0.0042362363,0.011375096,0.0049186277,0.00081378366,7.1749074e-05,9.5076038e-06,0.17161032,0.033854448,0.052301052,0.17696054,0.54795586,11.356742,0.7355617,0.0030302136,0.018771449,0.23826217,0.0043744743
11.242,-80.937814,0.0030339638,0.42548461,0.15648409,10.699837,131.80433,0.0013845027,0.75141052,0.41297643,0.59966797,0.99803209,0.13857247,0.0088719969,0.00028745927,1.1585424e-05,6.5804882e-08,0.34910407,0.29014634,0.15920758,0.050658797,0.0024549477,0.012767388,0.0047580069,0.00067816991,5.2297885e-05,6.8911384e-06,0.24504675,0.041582599,0.055357544,0.17043848,0.46918286,11.354745,0.75035039,0.0027900817,0.018590023,0.22447889,0.0037906168
11.243,-82.350552,0.0024008762,0.51608603,0.19479238,10.700051,131.80418,0.0013729543,0.75221145,0.40863382,0.59780456,0.99802037,0.16027024,0.0090747793,0.00024894847,8.0303306e-06,4.0295503e-08,0.38038793,0.2798812,0.13196146,0.036159444,0.0013232282,0.014271418,0.0046518698,0.00057913239,3.9187873e-05,4.9641974e-06,0.32954097,0.048802447,0.056573152,0.15693152,0.38847632,11.352713,0.76508513,0.002575086,0.01828181,0.21075798,0.0032999963
11.244,-83.531324,0.0019760456,0.60541814,0.23614556,10.700263,131.80405,0.0013616553,0.75299881,0.40413649,0.59596063,0.9980087,0.18278137,0.0093375683,0.00022202692,5.7602338e-06,2.5889594e-08,0.40308539,0.26734617,0.10977816,0.026121271,0.00063756704,0.015855406,0.0046214027,0.00051337382,3.0741075e-05,3.5940675e-06,0.41590806,0.054936412,0.056439259,0.13873377,0.31282897,11.350699,0.77931255,0.0023914802,0.017852196,0.19754046,0.002903322
11.245,-84.525316,0.0016728101,0.68871608,0.27943762,10.700476,131.80392,0.0013503108,0.75378246,0.39948997,0.59411751,0.99799695,0.20588327,0.0096501767,0.00020340777,4.3029247e-06,1.7522037e-08,0.41787755,0.25390059,0.092297968,0.019280479,0.00021753813,0.017548759,0.0046560563,0.00046965405,2.507723e-05,2.6046312e-06,0.49808932,0.059740256,0.055231969,0.11850553,0.24560175,11.34869,0.79307952,0.0022297297,0.017309723,0.18480588,0.0025751526
11.246,-85.359733,0.0014576285,0.76238391,0.32379577,10.70069,131.80381,0.0013389161,0.75457,0.39469511,0.59225916,0.99798504,0.22940369,0.010009997,0.00019091752,3.3599717e-06,1.2532258e-08,0.42586554,0.24049703,0.078748882,0.014639447,-4.357348e-05,0.019361735,0.0047490635,0.00044175929,2.1232539e-05,1.8918792e-06,0.57148548,0.06321377,0.053359813,0.098539681,0.18869655,11.346673,0.80641655,0.0020851807,0.016668114,0.17253081,0.0022993466
11.247,-86.041876,0.0012983953,0.82424284,0.36849236,10.700907,131.8037,0.0013273109,0.75536994,0.38975436,0.5903698,0.99797287,0.25319762,0.010418931,0.00018313734,2.7454454e-06,9.484052e-09,0.42819987,0.22771738,0.068323319,0.011480947,-0.0002086479,0.021289946,0.0048973544,0.00042627936,1.8674926e-05,1.386335e-06,0.63322733,0.065552442,0.05124602,0.0804923,0.14271924,11.34464,0.81933325,0.0019551048,0.015942276,0.16070457,0.0020647945
11.248,-86.603272,0.001181852,0.87301874,0.41225879,10.701123,131.8036,0.0013162449,0.75617054,0.38474998,0.58847261,0.99796058,0.27678984,0.010859291,0.00017872298,2.3423651e-06,7.576323e-09,0.426195,0.21589317,0.060377524,0.0093340814,-0.00031467599,0.023301426,0.0050860615,0.00041930856,1.6981802e-05,1.0349782e-06,0.68204893,0.066875813,0.049061243,0.065481186,0.10757899,11.342614,0.83163783,0.00183738,0.015162516,0.14949804,0.0018642368
11.249,-87.051332,0.0010962066,0.90953887,0.45413672,10.701336,131.80351,0.001305584,0.75696071,0.3797571,0.58659285,0.9979483,0.29979016,0.011317224,0.00017669338,2.0739378e-06,6.3469149e-09,0.4211444,0.20515353,0.054266655,0.0078491423,-0.00038458197,0.025353418,0.0053061974,0.00041886301,1.5916311e-05,7.9621546e-07,0.7187346,0.067485065,0.047027023,0.053716956,0.081812148,11.340616,0.84318769,0.0017314806,0.014361059,0.13902745,0.0016923219
11.25,-87.395915,0.0010345745,0.93608843,0.49409139,10.701548,131.80342,0.0012948669,0.75774983,0.37475606,0.58471284,0.99793592,0.32227289,0.011812366,0.00017701017,1.8975522e-06,5.5490868e-09,0.41363172,0.19554578,0.049512401,0.0067932985,-0.00043206736,0.027435581,0.0055607446,0.00042465294,1.5359752e-05,6.3656269e-07,0.74524733,0.067690195,0.045337134,0.04483584,0.063323508,11.338631,0.85408228,0.0016365299,0.013545282,0.12919198,0.0015439234
11.251,-87.682656,0.00098587112,0.9549196,0.5321047,10.70176,131.80334,0.0012841502,0.7585441,0.36973674,0.58282031,0.99792338,0.34430308,0.012314701,0.00017840603,1.7741106e-06,4.9906119e-09,0.40463308,0.18665815,0.045678254,0.0060139879,-0.00046614151,0.029559031,0.0058333911,0.00043340617,1.5067428e-05,5.2792223e-07,0.76423865,0.06753373,0.043790229,0.038248418,0.050218529,11.336649,0.86437624,0.0015482216,0.012729661,0.1199344,0.0014114712
11.252,-87.913382,0.00094832639,0.9679806,0.56818293,10.701973,131.80326,0.0012732502,0.75934847,0.3646904,0.5809054,0.99791061,0.36591079,0.012832117,0.00018085926,1.6885073e-06,4.5962474e-09,0.39451335,0.17844809,0.042502474,0.0054173645,-0.00049142975,0.031716366,0.0061266049,0.00044529522,1.5008052e-05,4.550924e-07,0.7774512,0.06720566,0.042472763,0.033432731,0.041004893,11.334662,0.87411168,0.0014666932,0.011923276,0.11120561,0.0012927386
11.253,-88.113102,0.00091923532,0.97675005,0.60183187,10.702183,131.80318,0.0012624043,0.76015488,0.35968931,0.57898931,0.99789775,0.38681037,0.013342043,0.00018376384,1.6267895e-06,4.3041424e-09,0.38386827,0.17083295,0.039836025,0.0049510787,-0.00051082929,0.033882273,0.0064256772,0.00045832298,1.5061187e-05,4.0595359e-07,0.78650358,0.066716371,0.041273726,0.029966775,0.03462879,11.332696,0.8831833,0.0013911499,0.011146041,0.10309353,0.0011859749
11.254,-88.262258,0.00089647925,0.98258048,0.63319715,10.702391,131.80311,0.0012517923,0.76096465,0.3547258,0.57706746,0.99788478,0.40704342,0.013855876,0.00018729436,1.5843802e-06,4.0925004e-09,0.3728659,0.16378423,0.03753144,0.0045716113,-0.00052606965,0.036043147,0.0067411626,0.00047403737,1.5283548e-05,3.7425451e-07,0.79237919,0.066269678,0.04033852,0.027449336,0.030160253,11.330746,0.89164449,0.0013224453,0.010402078,0.095540791,0.0010901912
11.255,-88.377033,0.00087709475,0.98641028,0.66242516,10.702599,131.80304,0.0012413726,0.76177934,0.34978829,0.57513471,0.99787165,0.4266774,0.01438191,0.00019157093,1.558978e-06,3.9466075e-09,0.36151345,0.15727051,0.035555063,0.0042619911,-0.00053816097,0.038206103,0.0070708481,0.00049188963,1.563251e-05,3.5453162e-07,0.79593189,0.065850536,0.03960046,0.025657129,0.027046134,11.328803,0.89955692,0.0012594906,0.0096892698,0.088490667,0.0010036554
11.256,-88.475094,0.00086497018,0.98888313,0.68924166,10.702803,131.80297,0.0012313115,0.76258695,0.34494723,0.57321924,0.99785853,0.44547663,0.014888127,0.00019582287,1.5413216e-06,3.8334961e-09,0.35032463,0.15115727,0.033815621,0.0040037662,-0.00054811006,0.040349125,0.0074000675,0.00051004647,1.6017046e-05,3.4196748e-07,0.79802648,0.06541719,0.038941099,0.024347662,0.024862953,11.326894,0.90684791,0.0012014656,0.0090214747,0.082003934,0.00092521895
11.257,-88.554624,0.00085349011,0.9905022,0.71421717,10.703006,131.8029,0.0012215036,0.76339857,0.34012367,0.57129244,0.99784523,0.46376241,0.015392914,0.00020033894,1.531247e-06,3.7498576e-09,0.33912759,0.14536445,0.032242751,0.0037798682,-0.00055655521,0.042501273,0.0077382705,0.00052940609,1.646697e-05,3.3467919e-07,0.79903202,0.065014085,0.03839038,0.023369311,0.02327943,11.324986,0.9136744,0.001147705,0.0083877161,0.075937002,0.00085317778
11.258,-88.623918,0.00084362367,0.99155089,0.73712752,10.703207,131.80284,0.0012118774,0.7642027,0.3353861,0.56938276,0.99783192,0.48130353,0.015879384,0.00020477346,1.525e-06,3.6829817e-09,0.3282101,0.13988557,0.030810896,0.0035833913,-0.0005638736,0.044636625,0.008075767,0.00054893597,1.693597e-05,3.3060628e-07,0.79934398,0.064620901,0.037896333,0.022618073,0.022113099,11.323105,0.91997309,0.0010981744,0.0077972476,0.070344042,0.0007874499
11.259,-88.696154,0.00083115266,0.99224919,0.75844054,10.703408,131.80277,0.0012024196,0.76501053,0.33066449,0.56746286,0.99781841,0.49838691,0.016344002,0.00020889676,1.5188163e-06,3.6192619e-09,0.31751216,0.13456861,0.02946038,0.0034034,-0.00057058509,0.046794582,0.0084099107,0.00056778362,1.7375208e-05,3.2770651e-07,0.79932447,0.064185176,0.037376782,0.02199525,0.021199327,11.321223,0.92586845,0.0010513122,0.007241061,0.065113037,0.00072613844
11.26,-88.7537,0.00082539079,0.99271285,0.77797684,10.703606,131.80271,0.0011931835,0.76581069,0.32602429,0.5655599,0.9978049,0.51477681,0.016799205,0.00021311451,1.5164537e-06,3.5709914e-09,0.30709741,0.12955599,0.028208268,0.0032395554,-0.00057656043,0.048931248,0.0087480512,0.00058747427,1.7861127e-05,3.2695206e-07,0.79886543,0.063807205,0.036952361,0.021489063,0.02047196,11.319366,0.93130793,0.0010086364,0.0067247207,0.060288387,0.00067032471
11.261,-88.807591,0.00081569661,0.99302952,0.79588792,10.703802,131.80264,0.001184204,0.76660214,0.32146295,0.56367493,0.99779138,0.53051768,0.017233861,0.0002171239,1.5147738e-06,3.5277135e-09,0.29703325,0.1247715,0.027033838,0.0030885562,-0.00058202651,0.051055081,0.0090832358,0.00060695527,1.8343113e-05,3.2703348e-07,0.79819564,0.063436775,0.0365511,0.021053436,0.019870084,11.317532,0.93632925,0.00096919482,0.0062459781,0.05583649,0.00061908525
11.262,-88.849563,0.00080994253,0.99325326,0.81253948,10.703998,131.80258,0.0011752534,0.76739643,0.31691296,0.5617805,0.99777766,0.54584958,0.017664671,0.0002212303,1.5157081e-06,3.4944795e-09,0.28712349,0.12017294,0.025921468,0.0029474443,-0.00058704208,0.053190551,0.0094265956,0.00062741579,1.8869315e-05,3.2847773e-07,0.797241,0.063113425,0.036215377,0.020679131,0.019358289,11.315694,0.94103203,0.00093262753,0.005795552,0.051668227,0.00057156555
11.263,-88.89827,0.00080330089,0.99341427,0.82779256,10.704191,131.80252,0.0011666608,0.76818192,0.31243817,0.55990339,0.99776392,0.56058703,0.018070345,0.00022498713,1.5156752e-06,3.4603767e-09,0.27757423,0.11575658,0.024875398,0.0028169237,-0.00059171283,0.055321968,0.0097609202,0.00064674541,1.9347893e-05,3.2966564e-07,0.79625451,0.062752102,0.035844943,0.020346708,0.018923405,11.313876,0.945374,0.00089842449,0.0053782436,0.047821631,0.00052770198
11.264,-88.948348,0.00079656215,0.99353754,0.8417655,10.704383,131.80246,0.0011583736,0.76895629,0.30803753,0.55804731,0.99775018,0.57474942,0.018455315,0.00022848976,1.5151582e-06,3.426935e-09,0.26838112,0.11152263,0.023878974,0.0026939327,-0.00059610247,0.057444326,0.010090213,0.0006655413,1.9806177e-05,3.3085798e-07,0.79522262,0.062384234,0.035475454,0.020037159,0.018531295,11.312079,0.94938249,0.00086672362,0.0049921457,0.044271314,0.00048732652
11.265,-88.99904,0.00079202413,0.99364356,0.85473917,10.704574,131.8024,0.0011502556,0.76972805,0.30365054,0.5561904,0.99773627,0.58855194,0.018815486,0.00023154779,1.5118528e-06,3.3869679e-09,0.25946844,0.10737318,0.022899909,0.0025736719,-0.00060038944,0.059587989,0.010417262,0.00068382294,2.0239432e-05,3.3170452e-07,0.7942026,0.062010843,0.035091887,0.019714246,0.018141763,11.310277,0.95313204,0.00083673092,0.0046308923,0.040950811,0.00044952419
11.266,-89.019262,0.00078705792,0.99372655,0.86661488,10.704764,131.80234,0.0011420979,0.77049023,0.29933424,0.55435392,0.99772236,0.60178539,0.019195398,0.00023532718,1.5162675e-06,3.3716111e-09,0.25072769,0.10351662,0.021995061,0.0024624641,-0.00060417347,0.061695208,0.010764866,0.0007052406,2.0818407e-05,3.3531256e-07,0.79276495,0.061779403,0.034884406,0.019456756,0.017798997,11.308494,0.95659333,0.00081033898,0.004295801,0.037885174,0.00041535587
11.267,-89.039365,0.00078666509,0.99378587,0.87748796,10.704952,131.80228,0.0011339112,0.77124661,0.29508395,0.55253127,0.99770841,0.61451238,0.019568675,0.00023916714,1.5230011e-06,3.3643063e-09,0.24222036,0.099850413,0.021167494,0.0023628354,-0.0006075534,0.063794222,0.011111318,0.00072660784,2.1397934e-05,3.3943928e-07,0.79118942,0.061542629,0.034685456,0.019262518,0.017537077,11.306727,0.95979386,0.00078594168,0.0039842699,0.035052018,0.00038391446
11.268,-89.073742,0.00077988674,0.99383453,0.88744259,10.705138,131.80222,0.0011260044,0.77199595,0.29089988,0.55072285,0.99769444,0.62676933,0.019911625,0.00024247402,1.52661e-06,3.3492089e-09,0.23406663,0.096289016,0.02037589,0.0022695891,-0.00061078122,0.065898761,0.011443453,0.00074604955,2.1893082e-05,3.4244302e-07,0.78972278,0.061237446,0.034412182,0.019076125,0.017311949,11.304976,0.96275192,0.00076275591,0.0036958865,0.03243474,0.00035469617
11.269,-89.127682,0.00077507073,0.99389096,0.89655383,10.705322,131.80216,0.0011184049,0.77273371,0.28678613,0.5489365,0.99768049,0.63857869,0.020199947,0.00024465139,1.5215644e-06,3.3107422e-09,0.22638648,0.09276487,0.01957754,0.0021757216,-0.00061412121,0.068014068,0.011752365,0.00076236634,2.2250581e-05,3.4306736e-07,0.78857483,0.060845277,0.03402436,0.018826415,0.017048703,11.303245,0.96548112,0.00074026681,0.003430738,0.0300205,0.00032737278
11.27,-89.168793,0.00076973582,0.99395021,0.90500621,10.705506,131.8021,0.0011110431,0.77346857,0.28268456,0.54714947,0.99766638,0.65006595,0.020493559,0.00024708728,1.5191309e-06,3.2808011e-09,0.2188606,0.089384016,0.018797459,0.0020824623,-0.00061735737,0.070134915,0.01207321,0.00078019858,2.2674102e-05,3.4462291e-07,0.78729689,0.060516315,0.033711209,0.018576238,0.016758986,11.301508,0.96803339,0.00071975834,0.003182708,0.027762051,0.00030209271
11.271,-89.211739,0.00076418821,0.99400874,0.9127361,10.705688,131.80204,0.0011036035,0.77419245,0.27865086,0.54538548,0.99765229,0.66110591,0.020769563,0.00024929015,1.5158235e-06,3.2496779e-09,0.21162165,0.086140164,0.018054188,0.0019934621,-0.00062044545,0.072248171,0.012388161,0.00079737721,2.3071727e-05,3.4583824e-07,0.78604179,0.060180833,0.033391614,0.018328709,0.016470905,11.299789,0.9703881,0.00070065593,0.0029536339,0.025678811,0.00027879961
11.272,-89.244189,0.00076002747,0.99406439,0.91980616,10.705869,131.80199,0.0010961004,0.7749088,0.27468314,0.54363941,0.9976382,0.67170622,0.021042296,0.00025159576,1.5144171e-06,3.2252498e-09,0.20462301,0.083054932,0.017349741,0.0019093044,-0.00062331521,0.074341516,0.012708622,0.00081550522,2.3514524e-05,3.4789486e-07,0.78466824,0.059894405,0.033128531,0.018096919,0.01619338,11.298087,0.97256115,0.00068330646,0.0027418019,0.023756277,0.0002574652
11.273,-89.275507,0.0007537648,0.99411366,0.92635918,10.70605,131.80193,0.0010886231,0.77562924,0.27072492,0.54188349,0.99762392,0.68203183,0.021313208,0.00025397415,1.5144471e-06,3.2056231e-09,0.19775372,0.080075698,0.016681208,0.0018301471,-0.00062600194,0.076453239,0.01303227,0.00083385535,2.396503e-05,3.5023375e-07,0.78320661,0.059610024,0.032875178,0.017891687,0.015943803,11.296379,0.97459514,0.00066710731,0.0025429272,0.021957235,0.00023758945
11.274,-89.292516,0.00075385465,0.99415573,0.93234684,10.706229,131.80187,0.0010812417,0.77634349,0.26682972,0.54014196,0.99760963,0.69194399,0.021587305,0.00025659374,1.5174886e-06,3.1955811e-09,0.19109637,0.077248749,0.016052696,0.0017565191,-0.00062844145,0.078540758,0.013367149,0.00085391648,2.4493407e-05,3.5401133e-07,0.78155579,0.059389956,0.032698439,0.01771551,0.015724617,11.294686,0.97647221,0.00065259553,0.0023588371,0.020296949,0.00021941193
11.275,-89.311011,0.00074925012,0.99418973,0.93781957,10.706407,131.80182,0.001073786,0.77705393,0.26299432,0.53841155,0.99759531,0.70147917,0.021851038,0.00025912108,1.5207745e-06,3.1870682e-09,0.18466518,0.074539313,0.015462296,0.0016883693,-0.000630703,0.080623204,0.013698222,0.0008735518,2.5005104e-05,3.5777237e-07,0.77986828,0.059159955,0.032514118,0.017565549,0.015542741,11.293007,0.97820628,0.00063908616,0.002188313,0.018763682,0.00020264069
11.276,-89.332378,0.00074882369,0.99422069,0.94282026,10.706583,131.80176,0.0010663944,0.7777616,0.25921954,0.53669042,0.99758098,0.71065193,0.022099422,0.00026143022,1.5230987e-06,3.1767911e-09,0.17848532,0.071928949,0.014895912,0.0016236699,-0.0006328543,0.082700183,0.014024551,0.00089264749,2.5495062e-05,3.6130717e-07,0.77819393,0.058918093,0.032319722,0.017420122,0.01537588,11.291344,0.97980732,0.00062648393,0.0020307085,0.017348331,0.00018715658
11.277,-89.372024,0.00074159023,0.9942558,0.947391,10.706757,131.80171,0.0010590096,0.77846624,0.25550517,0.53497921,0.99756663,0.7194972,0.022308851,0.00026295465,1.519721e-06,3.1516001e-09,0.17260684,0.069372952,0.014339707,0.0015602969,-0.00063502292,0.084791884,0.014327409,0.0009086114,2.5849895e-05,3.6271809e-07,0.77674933,0.058595331,0.032028833,0.017246777,0.015196597,11.289696,0.98128557,0.00061405668,0.0018854045,0.016042246,0.00017272307
11.278,-89.39896,0.00074046894,0.99429453,0.9515684,10.70693,131.80165,0.0010516463,0.77916865,0.25185143,0.53327677,0.99755227,0.72798774,0.022518281,0.00026461552,1.517972e-06,3.131777e-09,0.16694533,0.06693662,0.013800132,0.00149817,-0.00063710169,0.086859795,0.014639581,0.00092602922,2.6270594e-05,3.6508099e-07,0.77521908,0.058332537,0.031801629,0.017067529,0.014998162,11.288066,0.98264915,0.00060292259,0.0017513642,0.014837054,0.00015950722
11.279,-89.433326,0.00073620102,0.99433203,0.95543732,10.707103,131.8016,0.0010443454,0.7798789,0.2482065,0.53155795,0.9975377,0.73626571,0.022718411,0.00026614568,1.5156689e-06,3.1109066e-09,0.16141492,0.064567682,0.013281571,0.0014384591,-0.00063911446,0.088955342,0.014946658,0.00094252298,2.6648815e-05,3.6681735e-07,0.77371611,0.058036925,0.031544615,0.016895858,0.014805934,11.286428,0.98392525,0.00059228423,0.0016257701,0.013709556,0.00014714211
11.28,-89.460402,0.00073284681,0.99437042,0.95896978,10.707274,131.80155,0.0010374998,0.78058244,0.24462103,0.52985176,0.99752313,0.74421817,0.02291084,0.00026762297,1.5135863e-06,3.0915115e-09,0.15609744,0.062296877,0.012782745,0.0013811132,-0.00064102379,0.09103405,0.015257439,0.00095967736,2.7058042e-05,3.6905618e-07,0.77216346,0.057774998,0.031321273,0.01672184,0.014610814,11.284806,0.98510199,0.00058255814,0.001509873,0.012669798,0.00013578172
11.281,-89.490218,0.00072918618,0.99440864,0.96219535,10.707443,131.80149,0.001030806,0.78127752,0.24109379,0.52816197,0.99750856,0.75186384,0.023091345,0.00026894298,1.5108771e-06,3.0711382e-09,0.15098546,0.060115443,0.012305267,0.0013263399,-0.00064285003,0.093106824,0.015562671,0.00097620973,2.7442624e-05,3.7096743e-07,0.77063751,0.057503039,0.03108925,0.016549345,0.014418321,11.2832,0.98618761,0.0005734568,0.0014028641,0.011710763,0.00012531048
11.282,-89.527895,0.00072458532,0.99444763,0.96514149,10.707611,131.80144,0.0010242421,0.78196467,0.23762348,0.52648827,0.99749401,0.75922326,0.023252806,0.00026993409,1.5061525e-06,3.0460008e-09,0.14608307,0.058009418,0.011846123,0.0012738104,-0.00064461997,0.095182053,0.015855125,0.00099113226,2.7760165e-05,3.7190447e-07,0.76919921,0.057197749,0.03081954,0.016372305,0.014225732,11.281608,0.98718956,0.00056470755,0.0013040744,0.010826029,0.00011562601
11.283,-89.564897,0.00072007826,0.99449024,0.9678323,10.707778,131.80139,0.0010177905,0.78264344,0.23421085,0.52483204,0.99747948,0.76629756,0.023401969,0.00027075109,1.5005596e-06,3.0192905e-09,0.14138397,0.055982998,0.011400206,0.0012226765,-0.00064633549,0.097247036,0.016144487,0.0010057979,2.8069281e-05,3.7268181e-07,0.76778901,0.056898602,0.030555102,0.016183009,0.014019493,11.280031,0.9881136,0.000556556,0.0012129747,0.010010155,0.00010670977
11.284,-89.596677,0.00071396951,0.99453355,0.97032203,10.707944,131.80134,0.0010116187,0.78332083,0.23080923,0.52317273,0.99746478,0.77318292,0.023548996,0.0002715937,1.4955557e-06,2.994676e-09,0.13679609,0.054020299,0.010968792,0.0011730932,-0.00064798275,0.099324006,0.016440135,0.0010211432,2.8405858e-05,3.7386508e-07,0.76631589,0.056621594,0.03031342,0.015995643,0.013810367,11.278449,0.9889772,0.00054897507,0.0011277358,0.0092476835,9.8409198e-05
11.285,-89.620626,0.00071334648,0.99457119,0.97259398,10.70811,131.80129,0.0010055131,0.78398733,0.22746202,0.52153379,0.9974501,0.77978582,0.02370534,0.00027275836,1.4936693e-06,2.9789102e-09,0.1323455,0.052161619,0.010565335,0.0011269304,-0.00064949336,0.10138091,0.016743765,0.0010377011,2.8796611e-05,3.7601072e-07,0.76472465,0.056378968,0.03011562,0.0158366,0.013623596,11.27688,0.9897737,0.00054225371,0.0010488869,0.0085443444,9.0812444e-05
11.286,-89.635032,0.00070934631,0.99460377,0.9746672,10.708273,131.80124,0.00099960593,0.78464428,0.224168,0.5199128,0.99743544,0.78612492,0.023863948,0.00027407457,1.4935441e-06,2.9684218e-09,0.12804438,0.050389043,0.010184495,0.0010838185,-0.00065088132,0.10341694,0.017056437,0.0010556009,2.9246499e-05,3.7918406e-07,0.76301895,0.05617656,0.029962439,0.01569604,0.013458381,11.275323,0.99050851,0.00053626672,0.0009759685,0.0078954113,8.3842292e-05
